Symbol,Company Name,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size
MANH,"Manhattan Associates, Inc.","Manhattan Associates, Inc. - Common Stock",Q,N,N,100.0
MANT,ManTech International Corporation,ManTech International Corporation - Class A Common Stock,Q,N,N,100.0
MAR,Marriott International,Marriott International - Class A Common Stock,Q,N,N,100.0
MARA,"Marathon Patent Group, Inc.","Marathon Patent Group, Inc. - Common Stock",S,N,N,100.0
MARK,"Remark Media, Inc.","Remark Media, Inc. - Common Stock",S,N,N,100.0
MARPS,Marine Petroleum Trust,Marine Petroleum Trust - Units of Beneficial Interest,S,N,N,100.0
MASI,Masimo Corporation,Masimo Corporation - Common Stock,Q,N,N,100.0
MAT,"Mattel, Inc.","Mattel, Inc. - Common Stock",Q,N,N,100.0
MATR,Mattersight Corporation,Mattersight Corporation - Common Stock,G,N,N,100.0
MATW,Matthews International Corporation,Matthews International Corporation - Class A Common Stock,Q,N,N,100.0
MAYS,"J. W. Mays, Inc.","J. W. Mays, Inc. - Common Stock",S,N,N,100.0
MBCN,Middlefield Banc Corp.,Middlefield Banc Corp. - Common Stock,S,N,N,100.0
MBFI,MB Financial Inc.,MB Financial Inc. - Common Stock,Q,N,N,100.0
MBFIP,MB Financial Inc.,"MB Financial Inc. - Perpetual Non-Cumulative Preferred Stock, Series A",Q,N,N,100.0
MBII,"Marrone Bio Innovations, Inc.","Marrone Bio Innovations, Inc. - Common Stock",G,N,E,100.0
MBLX,"Metabolix, Inc.","Metabolix, Inc. - Common Stock",S,N,D,100.0
MBRG,Middleburg Financial Corporation,Middleburg Financial Corporation - Common Stock,S,N,N,100.0
MBSD,FlexShares Disciplined Duration MBS Index Fund,FlexShares Disciplined Duration MBS Index Fund,G,N,N,100.0
MBTF,M B T Financial Corp,M B T Financial Corp - Common Stock,Q,N,N,100.0
MBUU,"Malibu Boats, Inc.","Malibu Boats, Inc. - Common Stock",G,N,N,100.0
MBVT,"Merchants Bancshares, Inc.","Merchants Bancshares, Inc. - Common Stock",Q,N,N,100.0
MBWM,Mercantile Bank Corporation,Mercantile Bank Corporation - Common Stock,Q,N,N,100.0
MCBC,Macatawa Bank Corporation,Macatawa Bank Corporation - Common Stock,Q,N,N,100.0
MCBK,"Madison County Financial, Inc.","Madison County Financial, Inc. - Common Stock",S,N,N,100.0
MCEP,Mid,"Mid-Con Energy Partners, LP - Common Units",Q,N,N,100.0
MCGC,MCG Capital Corporation,MCG Capital Corporation - Closed End Fund,Q,N,N,100.0
MCHP,Microchip Technology Incorporated,Microchip Technology Incorporated - Common Stock,Q,N,N,100.0
MCHX,"Marchex, Inc.","Marchex, Inc. - Class B Common Stock",Q,N,N,100.0
MCOX,Mecox Lane Limited,Mecox Lane Limited - American Depositary Shares,Q,N,N,100.0
MCRI,"Monarch Casino & Resort, Inc.","Monarch Casino & Resort, Inc. - Common Stock",Q,N,N,100.0
MCRL,"Micrel, Incorporated","Micrel, Incorporated - Common Stock",Q,N,N,100.0
MCUR,Macrocure Ltd.,Macrocure Ltd. - Ordinary Shares,G,N,N,100.0
MDAS,"MedAssets, Inc.","MedAssets, Inc. - Common Stock",Q,N,N,100.0
MDCA,MDC Partners Inc.,MDC Partners Inc. - Class A Subordinate Voting Shares,Q,N,N,100.0
MDCO,The Medicines Company,The Medicines Company - Common Stock,Q,N,N,100.0
MDIV,First Trust Exchange,First Trust Exchange-Traded Fund VI Multi-Asset Diversified Income Index Fund,G,N,N,100.0
MDLZ,"Mondelez International, Inc.","Mondelez International, Inc. - Class A Common Stock",Q,N,N,100.0
MDM,Mountain Province Diamonds Inc.,Mountain Province Diamonds Inc. - Common Stock,Q,N,N,100.0
MDRX,"Allscripts Healthcare Solutions, Inc.","Allscripts Healthcare Solutions, Inc. - common stock",Q,N,N,100.0
MDSO,"Medidata Solutions, Inc.","Medidata Solutions, Inc. - Common Stock",Q,N,N,100.0
MDSY,"BluePhoenix Solutions, Ltd.","BluePhoenix Solutions, Ltd. - Ordinary Shares",G,N,N,100.0
MDVN,"Medivation, Inc.","Medivation, Inc. - Common Stock",Q,N,N,100.0
MDVXU,Medovex Corp.,Medovex Corp. - Units,S,N,N,100.0
MDWD,MediWound Ltd.,MediWound Ltd. - Ordinary Shares,G,N,N,100.0
MDXG,"MiMedx Group, Inc","MiMedx Group, Inc - Common Stock",S,N,N,100.0
MEET,"MeetMe, Inc.","MeetMe, Inc. - Common Stock",S,N,N,100.0
MEIL,Methes Energies International Ltd,Methes Energies International Ltd - Common Stock,S,N,N,100.0
MEILW,Methes Energies International Ltd,Methes Energies International Ltd - Class A Warrants,S,N,N,100.0
MEILZ,Methes Energies International Ltd,Methes Energies International Ltd - Class B Warrants,S,N,N,100.0
MEIP,"MEI Pharma, Inc.","MEI Pharma, Inc. - Common Stock",S,N,N,100.0
MELA,"MELA Sciences, Inc","MELA Sciences, Inc - Common Stock",S,N,N,100.0
MELI,"MercadoLibre, Inc.","MercadoLibre, Inc. - Common Stock",Q,N,N,100.0
MELR,"Melrose Bancorp, Inc.","Melrose Bancorp, Inc. - Common Stock",S,N,N,100.0
MEMP,Memorial Production Partners LP,Memorial Production Partners LP - Common Units,Q,N,N,100.0
MENT,Mentor Graphics Corporation,Mentor Graphics Corporation - Common Stock,Q,N,N,100.0
MEOH,Methanex Corporation,Methanex Corporation - Common Stock,Q,N,N,100.0
MERC,Mercer International Inc.,Mercer International Inc. - Common Stock,Q,N,N,100.0
MERU,"Meru Networks, Inc.","Meru Networks, Inc. - Common Stock",G,N,N,100.0
METR,"Metro Bancorp, Inc","Metro Bancorp, Inc - Common Stock",Q,N,N,100.0
MFI,MicroFinancial Incorporated,MicroFinancial Incorporated - Common Stock,G,N,N,100.0
MFLX,Multi,"Multi-Fineline Electronix, Inc. - Common Stock",Q,N,N,100.0
MFNC,Mackinac Financial Corporation,Mackinac Financial Corporation - Common Stock,S,N,N,100.0
MFRI,"MFRI, Inc.","MFRI, Inc. - Common Stock",G,N,N,100.0
MFRM,Mattress Firm Holding Corp.,Mattress Firm Holding Corp. - Common Stock,Q,N,N,100.0
MFSF,MutualFirst Financial Inc.,MutualFirst Financial Inc. - Common Stock,G,N,N,100.0
MGCD,MGC Diagnostics Corporation,MGC Diagnostics Corporation - Common Stock,S,N,N,100.0
MGEE,MGE Energy Inc.,MGE Energy Inc. - Common Stock,Q,N,N,100.0
MGI,"Moneygram International, Inc.","Moneygram International, Inc. - Common Stock",Q,N,N,100.0
MGIC,Magic Software Enterprises Ltd.,Magic Software Enterprises Ltd. - Ordinary Shares,Q,N,N,100.0
MGLN,"Magellan Health, Inc.","Magellan Health, Inc. - Common Stock",Q,N,N,100.0
MGNX,"MacroGenics, Inc.","MacroGenics, Inc. - Common Stock",Q,N,N,100.0
MGPI,"MGP Ingredients, Inc.","MGP Ingredients, Inc. - Common Stock",Q,N,N,100.0
MGRC,McGrath RentCorp,McGrath RentCorp - Common Stock,Q,N,N,100.0
MGYR,"Magyar Bancorp, Inc.","Magyar Bancorp, Inc. - Common Stock",G,N,N,100.0
MHGC,Morgans Hotel Group Co.,Morgans Hotel Group Co. - Common Stock,G,N,N,100.0
MHLD,"Maiden Holdings, Ltd.","Maiden Holdings, Ltd. - Common Stock",Q,N,N,100.0
MHLDO,"Maiden Holdings, Ltd.","Maiden Holdings, Ltd. - 7.25% Mandatory Convertible Preference Shares, Series B",Q,N,N,100.0
MICT,"Micronet Enertec Technologies, Inc.","Micronet Enertec Technologies, Inc. - Common Stock",S,N,N,100.0
MICTW,"Micronet Enertec Technologies, Inc.","Micronet Enertec Technologies, Inc. - Warrant",S,N,N,100.0
MIDD,The Middleby Corporation,The Middleby Corporation - Common Stock,Q,N,N,100.0
MIFI,"Novatel Wireless, Inc.","Novatel Wireless, Inc. - Common Stock",Q,N,N,100.0
MIK,"The Michaels Companies, Inc.","The Michaels Companies, Inc. - Common Stock",Q,N,N,100.0
MIND,"Mitcham Industries, Inc.","Mitcham Industries, Inc. - Common Stock",Q,N,N,100.0
MINI,"Mobile Mini, Inc.","Mobile Mini, Inc. - Common Stock",Q,N,N,100.0
MITK,"Mitek Systems, Inc.","Mitek Systems, Inc. - Common Stock",S,N,N,100.0
MITL,Mitel Networks Corporation,Mitel Networks Corporation - Common Shares,Q,N,N,100.0
MKSI,"MKS Instruments, Inc.","MKS Instruments, Inc. - Common Stock",Q,N,N,100.0
MKTO,"Marketo, Inc.","Marketo, Inc. - Common Stock",Q,N,N,100.0
MKTX,"MarketAxess Holdings, Inc.","MarketAxess Holdings, Inc. - Common Stock",Q,N,N,100.0
MLAB,"Mesa Laboratories, Inc.","Mesa Laboratories, Inc. - Common Stock",Q,N,N,100.0
MLHR,"Herman Miller, Inc.","Herman Miller, Inc. - Common Stock",Q,N,N,100.0
MLNK,"ModusLink Global Solutions, Inc","ModusLink Global Solutions, Inc - Common Stock",Q,N,N,100.0
MLNX,"Mellanox Technologies, Ltd.","Mellanox Technologies, Ltd. - Ordinary Shares",Q,N,N,100.0
MLVF,"Malvern Bancorp, Inc.","Malvern Bancorp, Inc. - Common Stock",G,N,N,100.0
MMAC,"MMA Capital Management, LLC","MMA Capital Management, LLC - Common Stock",S,N,N,100.0
MMLP,Martin Midstream Partners L.P.,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,Q,N,N,100.0
MMSI,"Merit Medical Systems, Inc.","Merit Medical Systems, Inc. - Common Stock",Q,N,N,100.0
MMYT,MakeMyTrip Limited,MakeMyTrip Limited - Ordinary Shares,Q,N,N,100.0
MNDL,"Mandalay Digital Group, Inc","Mandalay Digital Group, Inc - Common Stock",S,N,N,100.0
MNDO,MIND C.T.I. Ltd.,MIND C.T.I. Ltd. - Ordinary Shares,G,N,N,100.0
MNGA,MagneGas Corporation,MagneGas Corporation - Common Stcok,S,N,D,100.0
MNKD,MannKind Corporation,MannKind Corporation - Common Stock,G,N,N,100.0
MNOV,"MediciNova, Inc.","MediciNova, Inc. - Common Stock",G,N,N,100.0
MNRK,"Monarch Financial Holdings, Inc.","Monarch Financial Holdings, Inc. - Common Stock",S,N,N,100.0
MNRO,"Monro Muffler Brake, Inc.","Monro Muffler Brake, Inc. - Common Stock",Q,N,N,100.0
MNST,Monster Beverage Corporation,Monster Beverage Corporation - Common Stock,Q,N,N,100.0
MNTA,"Momenta Pharmaceuticals, Inc.","Momenta Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0
MNTX,"Manitex International, Inc.","Manitex International, Inc. - common stock",S,N,N,100.0
MOBI,Sky,Sky-mobi Limited - American Depositary Shares,G,N,N,100.0
MOBL,"MobileIron, Inc.","MobileIron, Inc. - Common Stock",Q,N,N,100.0
MOCO,"MOCON, Inc.","MOCON, Inc. - Common Stock",G,N,N,100.0
MOFG,"MidWestOne Financial Group, Inc.","MidWestOne Financial Group, Inc. - Common Stock",Q,N,N,100.0
MOKO,MOKO Social Media Ltd.,MOKO Social Media Ltd. - American Depositary Shares,G,N,N,100.0
MOLG,"MOL Global, Inc.","MOL Global, Inc. - American Depositary Shares",Q,N,N,100.0
MOMO,Momo Inc.,Momo Inc. - American Depositary Shares,Q,N,N,100.0
MORN,"Morningstar, Inc.","Morningstar, Inc. - Common Stock",Q,N,N,100.0
MOSY,"MoSys, Inc.","MoSys, Inc. - Common Stock",Q,N,N,100.0
MPAA,"Motorcar Parts of America, Inc.","Motorcar Parts of America, Inc. - Common Stock",Q,N,N,100.0
MPB,Mid Penn Bancorp,Mid Penn Bancorp - Common Stock,G,N,N,100.0
MPEL,Melco Crown Entertainment Limited,Melco Crown Entertainment Limited - American depositary shares each representing three ordinary shares,Q,N,N,100.0
MPET,Magellan Petroleum Corporation,Magellan Petroleum Corporation - Common Stock,S,N,N,100.0
MPWR,"Monolithic Power Systems, Inc.","Monolithic Power Systems, Inc. - Common Stock",Q,N,N,100.0
MRCC,Monroe Capital Corporation,Monroe Capital Corporation - Common Stock,Q,N,N,100.0
MRCY,Mercury Systems Inc,Mercury Systems Inc - Common Stock,Q,N,N,100.0
MRD,Memorial Resource Development Corp.,Memorial Resource Development Corp. - Common Stock,Q,N,N,100.0
MRGE,Merge Healthcare Incorporated.,Merge Healthcare Incorporated. - Common Stock,Q,N,N,100.0
MRKT,Markit Ltd.,Markit Ltd. - Common Shares,Q,N,N,100.0
MRLN,Marlin Business Services Corp.,Marlin Business Services Corp. - Common Stock,Q,N,N,100.0
MRNS,"Marinus Pharmaceuticals, Inc.","Marinus Pharmaceuticals, Inc. - Common Stock",G,N,N,100.0
MRTN,"Marten Transport, Ltd.","Marten Transport, Ltd. - Common Stock",Q,N,N,100.0
MRTX,"Mirati Therapeutics, Inc.","Mirati Therapeutics, Inc. - Common Stock",S,N,N,100.0
MRVC,"MRV Communications, Inc.","MRV Communications, Inc. - Common Stock",S,N,N,100.0
MRVL,Marvell Technology Group Ltd.,Marvell Technology Group Ltd. - Common Stock,Q,N,N,100.0
MSBF,MSB Financial Corp.,MSB Financial Corp. - common stock,G,N,N,100.0
MSCC,Microsemi Corporation,Microsemi Corporation - Common Stock,Q,N,N,100.0
MSEX,Middlesex Water Company,Middlesex Water Company - Common Stock,Q,N,N,100.0
MSFG,"MainSource Financial Group, Inc.","MainSource Financial Group, Inc. - Common Stock",Q,N,N,100.0
MSFT,Microsoft Corporation,Microsoft Corporation - Common Stock,Q,N,N,100.0
MSG,The Madison Square Garden Company,The Madison Square Garden Company - Class A Common Stock,Q,N,N,100.0
MSLI,Merus Labs International Inc.,Merus Labs International Inc. - Common Stock,S,N,N,100.0
MSON,"MISONIX, Inc.","MISONIX, Inc. - Common Stock",G,N,N,100.0
MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated - Class A Common Stock,Q,N,N,100.0
MTBC,"Medical Transcription Billing, Corp.","Medical Transcription Billing, Corp. - Common Stock",S,N,N,100.0
MTEX,"Mannatech, Incorporated","Mannatech, Incorporated - Common Stock",Q,N,N,100.0
MTGE,American Capital Mortgage Investment Corp.,American Capital Mortgage Investment Corp. - Common Stock,Q,N,N,100.0
MTGEP,American Capital Mortgage Investment Corp.,American Capital Mortgage Investment Corp. - 8.125% Series A Cumulative Redeemable Preferred Stock,Q,N,N,100.0
MTLS,Materialise NV,Materialise NV - American Depositary Shares,Q,N,N,100.0
MTRX,Matrix Service Company,Matrix Service Company - Common Stock,Q,N,N,100.0
MTSC,MTS Systems Corporation,MTS Systems Corporation - Common Stock,Q,N,N,100.0
MTSI,M/A,"M/A-COM Technology Solutions Holdings, Inc. - Common Stock",Q,N,N,100.0
MTSL,MER Telemanagement Solutions Ltd.,MER Telemanagement Solutions Ltd. - Ordinary Shares,S,N,N,100.0
MTSN,"Mattson Technology, Inc.","Mattson Technology, Inc. - Common Stock",Q,N,N,100.0
MU,"Micron Technology, Inc.","Micron Technology, Inc. - Common Stock",Q,N,N,100.0
MULT,AdvisorShares Sunrise Global Multi,AdvisorShares Sunrise Global Multi-Strategy ETF,G,N,N,100.0
MVIS,"Microvision, Inc.","Microvision, Inc. - Common Stock",G,N,N,100.0
MWIV,"MWI Veterinary Supply, Inc.","MWI Veterinary Supply, Inc. - common stock",Q,N,N,100.0
MXIM,"Maxim Integrated Products, Inc.","Maxim Integrated Products, Inc. - Common Stock",Q,N,N,100.0
MXWL,"Maxwell Technologies, Inc.","Maxwell Technologies, Inc. - Common Stock",Q,N,N,100.0
MYGN,"Myriad Genetics, Inc.","Myriad Genetics, Inc. - Common Stock",Q,N,N,100.0
MYL,Mylan Inc.,Mylan Inc. - Common Stock,Q,N,N,100.0
MYOS,MYOS Corporation,MYOS Corporation - Common Stock,S,N,N,100.0
MYRG,"MYR Group, Inc.","MYR Group, Inc. - Common Stock",Q,N,N,100.0
MZOR,Mazor Robotics Ltd.,Mazor Robotics Ltd. - American Depositary Shares,G,N,N,100.0
NAII,"Natural Alternatives International, Inc.","Natural Alternatives International, Inc. - Common Stock",G,N,N,100.0
NAME,"Rightside Group, Ltd.","Rightside Group, Ltd. - Common Stock",Q,N,N,100.0
NANO,Nanometrics Incorporated,Nanometrics Incorporated - Common Stock,Q,N,N,100.0
NATH,"Nathan's Famous, Inc.","Nathan's Famous, Inc. - Common Stock",Q,N,N,100.0
NATI,National Instruments Corporation,National Instruments Corporation - Common Stock,Q,N,N,100.0
NATL,National Interstate Corporation,National Interstate Corporation - Common Stock,Q,N,N,100.0
NATR,"Nature's Sunshine Products, Inc.","Nature's Sunshine Products, Inc. - Common Stock",S,N,N,100.0
NAUH,"National American University Holdings, Inc.","National American University Holdings, Inc. - Common Stock",G,N,N,100.0
NAVG,"The Navigators Group, Inc.","The Navigators Group, Inc. - Common Stock",Q,N,N,100.0
NAVI,Navient Corporation,Navient Corporation - Common Stock,Q,N,N,100.0
NBBC,NewBridge Bancorp,NewBridge Bancorp - Common Stock,Q,N,N,100.0
NBIX,"Neurocrine Biosciences, Inc.","Neurocrine Biosciences, Inc. - Common Stock",Q,N,N,100.0
NBN,Northeast Bancorp,Northeast Bancorp - Common Stock,G,N,N,100.0
NBS,"Neostem, Inc.","Neostem, Inc. - Common Stock",S,N,N,100.0
NBTB,NBT Bancorp Inc.,NBT Bancorp Inc. - Common Stock,Q,N,N,100.0
NBTF,NB&T FINANCIAL GROUP INC,NB&T FINANCIAL GROUP INC - Common Stock,S,N,N,100.0
NCIT,"NCI, Inc.","NCI, Inc. - Class A Common Stock",Q,N,N,100.0
NCLH,Norwegian Cruise Line Holdings Ltd.,Norwegian Cruise Line Holdings Ltd. - Ordinary Shares,Q,N,N,100.0
NCMI,"National CineMedia, Inc.","National CineMedia, Inc. - Common Stock",Q,N,N,100.0
NCTY,The9 Limited,The9 Limited - American Depository Shares representing one ordinary share,Q,N,N,100.0
NDAQ,"The NASDAQ OMX Group, Inc.","The NASDAQ OMX Group, Inc. - Common Stock",Q,N,N,100.0
NDLS,Noodles & Company,Noodles & Company - Common Stock,Q,N,N,100.0
NDRM,NeuroDerm Ltd.,NeuroDerm Ltd. - Ordinary Shares,G,N,N,100.0
NDSN,Nordson Corporation,Nordson Corporation - Common Stock,Q,N,N,100.0
NECB,"Northeast Community Bancorp, Inc.","Northeast Community Bancorp, Inc. - Common Stock",G,N,N,100.0
NEO,"NeoGenomics, Inc.","NeoGenomics, Inc. - Common Stock",S,N,N,100.0
NEOG,Neogen Corporation,Neogen Corporation - Common Stock,Q,N,N,100.0
NEON,Neonode Inc.,Neonode Inc. - Common Stock,S,N,N,100.0
NEOT,"Neothetics, Inc.","Neothetics, Inc. - Common Stock",G,N,N,100.0
NEPT,Neptune Technologies & Bioresources Inc,Neptune Technologies & Bioresources Inc - Ordinary Shares,S,N,N,100.0
NERV,"Minerva Neurosciences, Inc","Minerva Neurosciences, Inc - Common Stock",G,N,N,100.0
NETE,"Net Element, Inc.","Net Element, Inc. - Common Stock",S,N,N,100.0
NEWP,Newport Corporation,Newport Corporation - Common Stock,Q,N,N,100.0
NEWS,"NewStar Financial, Inc.","NewStar Financial, Inc. - Common Stock",Q,N,N,100.0
NEWT,Newtek Business Services Corp.,Newtek Business Services Corp. - Common Stock,S,N,N,100.0
NFBK,"Northfield Bancorp, Inc.","Northfield Bancorp, Inc. - Common Stock",Q,N,N,100.0
NFEC,NF Energy Saving Corporation,NF Energy Saving Corporation - Common Stock,S,N,N,100.0
NFLX,"Netflix, Inc.","Netflix, Inc. - Common Stock",Q,N,N,100.0
NGHC,National General Holdings Corp,National General Holdings Corp - Common Stock,G,N,N,100.0
NGHCP,National General Holdings Corp,"National General Holdings Corp - 7.50% Non-Cumulative Preferred Stock, Series A",G,N,N,100.0
NHTB,"New Hampshire Thrift Bancshares, Inc.","New Hampshire Thrift Bancshares, Inc. - Common Stock",G,N,N,100.0
NICE,NICE,NICE-Systems Limited - American Depositary Shares each representing one Ordinary Share,Q,N,N,100.0
NICK,"Nicholas Financial, Inc.","Nicholas Financial, Inc. - Common Stock",Q,N,N,100.0
NILE,"Blue Nile, Inc.","Blue Nile, Inc. - Common Stock",Q,N,N,100.0
NKSH,"National Bankshares, Inc.","National Bankshares, Inc. - Common Stock",S,N,N,100.0
NKTR,Nektar Therapeutics,Nektar Therapeutics - Common Stock,Q,N,N,100.0
NLNK,NewLink Genetics Corporation,NewLink Genetics Corporation - Common Stock,G,N,N,100.0
NLST,"Netlist, Inc.","Netlist, Inc. - Common Stock",G,N,D,100.0
NMIH,NMI Holdings Inc,NMI Holdings Inc - Common Stock,G,N,N,100.0
NMRX,Numerex Corp.,Numerex Corp. - Class A Common Stock,Q,N,N,100.0
NNBR,"NN, Inc.","NN, Inc. - Common Stock",Q,N,N,100.0
NPBC,"National Penn Bancshares, Inc.","National Penn Bancshares, Inc. - Common Stock",Q,N,N,100.0
NPSP,"NPS Pharmaceuticals, Inc.","NPS Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0
NRCIA,National Research Corporation,National Research Corporation - Class A Common Stock,Q,N,N,100.0
NRCIB,National Research Corporation,National Research Corporation - Common Stock,Q,N,N,100.0
NRIM,Northrim BanCorp Inc,Northrim BanCorp Inc - Common Stock,Q,N,N,100.0
NRX,"NephroGenex, Inc.","NephroGenex, Inc. - Common Stock",S,N,N,100.0
NSEC,"National Security Group, Inc.","National Security Group, Inc. - Common Stock",G,N,N,100.0
NSIT,"Insight Enterprises, Inc.","Insight Enterprises, Inc. - Common Stock",Q,N,N,100.0
NSPH,"Nanosphere, Inc.","Nanosphere, Inc. - Common Stock",S,N,D,100.0
NSSC,"NAPCO Security Technologies, Inc.","NAPCO Security Technologies, Inc. - Common Stock",Q,N,N,100.0
NSTG,"NanoString Technologies, Inc.","NanoString Technologies, Inc. - Common Stock",G,N,N,100.0
NSYS,Nortech Systems Incorporated,Nortech Systems Incorporated - Common Stock,S,N,N,100.0
NTAP,"NetApp, Inc.","NetApp, Inc. - Common Stock",Q,N,N,100.0
NTCT,"NetScout Systems, Inc.","NetScout Systems, Inc. - Common Stock",Q,N,N,100.0
NTES,"NetEase, Inc.","NetEase, Inc. - American Depositary Shares, each representing 25 ordinary shares",Q,N,N,100.0
NTGR,"NETGEAR, Inc.","NETGEAR, Inc. - Common Stock",Q,N,N,100.0
NTIC,Northern Technologies International Corporation,Northern Technologies International Corporation - Common Stock,G,N,N,100.0
NTK,Nortek Inc.,Nortek Inc. - Common Stock,Q,N,N,100.0
NTLS,NTELOS Holdings Corp.,NTELOS Holdings Corp. - Common Stock,Q,N,N,100.0
NTRI,NutriSystem Inc,NutriSystem Inc - Common Stock,Q,N,N,100.0
NTRS,Northern Trust Corporation,Northern Trust Corporation - Common Stock,Q,N,N,100.0
NTRSP,Northern Trust Corporation,Northern Trust Corporation - Depository Shares,Q,N,N,100.0
NTWK,NetSol Technologies Inc.,NetSol Technologies Inc. - Common Stock,S,N,N,100.0
NUAN,"Nuance Communications, Inc.","Nuance Communications, Inc. - Common Stock",Q,N,N,100.0
NURO,"NeuroMetrix, Inc.","NeuroMetrix, Inc. - Common Stock",S,N,N,100.0
NUTR,Nutraceutical International Corporation,Nutraceutical International Corporation - Common Stock,Q,N,N,100.0
NUVA,"NuVasive, Inc.","NuVasive, Inc. - Common Stock",Q,N,N,100.0
NVAX,"Novavax, Inc.","Novavax, Inc. - Common Stock",Q,N,N,100.0
NVCN,Neovasc Inc.,Neovasc Inc. - Common Shares,S,N,N,100.0
